,ticker,tradeDate,label,factor
228,601872,20130228,0,0.43473898479276685
229,601991,20130228,1,0.5293199693097246
230,2174,20130228,1,0.5542936967969058
231,601898,20130228,0,0.5773265102186432
232,2294,20130228,1,0.5624109899358662
233,2310,20130228,1,0.6035830019531812
234,601117,20130228,1,0.458350918564834
235,300003,20130228,-1,0.4924201708447443
236,300015,20130228,0,0.5684667315752968
237,300033,20130228,0,0.5991603544943057
238,601877,20130228,1,0.5410692542600644
239,2352,20130228,-1,0.6408872328001984
240,2411,20130228,-1,0.43614130483958563
241,2424,20130228,1,0.4764163557394698
242,2426,20130228,1,0.595214002362876
243,300072,20130228,0,0.4348467863126469
244,601012,20130228,-1,0.589002628689498
245,2466,20130228,0,0.5531527579576805
246,2460,20130228,-1,0.5756115239203227
247,601718,20130228,0,0.5447916043235638
248,2468,20130228,0,0.39306775926319704
249,300122,20130228,1,0.40215828603378073
250,300136,20130228,1,0.4327346190652343
251,2508,20130228,0,0.6386646932403747
252,300144,20130228,1,0.609909715489073
253,2558,20130228,0,0.41824609780824334
254,2555,20130228,0,0.528467929849065
255,601992,20130228,-1,0.43993840232959397
256,2572,20130228,1,0.5710965284781295
257,2601,20130228,-1,0.43279554553033955
258,2602,20130228,0,0.6137198965415818
259,2608,20130228,-1,0.3318284649515057
260,2624,20130228,-1,0.42867365414199404
261,300315,20130228,1,0.47007165333575984
262,601608,20130228,0,0.46959787070555914
263,6,20130228,-1,0.6156621079028972
264,28,20130228,1,0.5901731333425002
265,66,20130228,0,0.5483385925078351
266,78,20130228,0,0.46192717611381473
267,90,20130228,1,0.604016980493505
268,99,20130228,0,0.5541816909222921
269,426,20130228,-1,0.6512124405874422
270,501,20130228,0,0.6544625431260048
271,513,20130228,0,0.5197873311909752
272,541,20130228,-1,0.5741315911012993
273,543,20130228,0,0.6306281178760361
274,563,20130228,-1,0.4754815719417835
275,572,20130228,0,0.5359137972933335
276,636,20130228,1,0.5166582998779312
277,1696,20130228,-1,0.5370589537064034
278,762,20130228,-1,0.4709754097817124
279,777,20130228,0,0.5094461345432021
280,786,20130228,-1,0.4459384789343022
281,816,20130228,0,0.4961819666358036
282,830,20130228,0,0.569047620627566
283,860,20130228,-1,0.5393353918207127
284,877,20130228,-1,0.4489119176423734
285,926,20130228,-1,0.4737092044640103
286,930,20130228,0,0.6101577676708102
287,939,20130228,0,0.5721394028461492
288,975,20130228,0,0.4144713533194949
289,988,20130228,-1,0.3846106198551708
290,997,20130228,1,0.4694372949754774
291,998,20130228,0,0.42478020560248175
292,600056,20130228,-1,0.49139221572833314
293,600059,20130228,1,0.5508337843151945
294,600064,20130228,0,0.5177994518880557
295,600073,20130228,1,0.49130861883991434
296,600086,20130228,-1,0.4635134285348144
297,600122,20130228,0,0.5970418242247145
298,600138,20130228,1,0.47308295035212655
299,600141,20130228,0,0.4631793738362394
300,600158,20130228,0,0.5240001233947341
301,600171,20130228,1,0.5768463160927113
302,600195,20130228,-1,0.5195337153649261
303,600240,20130228,0,0.41300079838021647
304,600270,20130228,0,0.4538823552905339
305,600284,20130228,1,0.5599931603201008
306,600289,20130228,1,0.4259455441511071
307,600292,20130228,0,0.43943510552146964
308,600298,20130228,0,0.5102015317363823
309,600329,20130228,1,0.5702888668453154
310,600366,20130228,-1,0.5738549565603085
311,600409,20130228,0,0.49395817479116816
312,600410,20130228,-1,0.6086014985297835
313,600416,20130228,0,0.40435143670984686
314,600458,20130228,-1,0.5292244736075535
315,600460,20130228,-1,0.48994669072866476
316,600478,20130228,1,0.5321097950372893
317,600511,20130228,0,0.5129658541753859
318,600521,20130228,1,0.5923180184424807
319,600525,20130228,0,0.4590495222531656
320,600545,20130228,0,0.49997764937954864
321,600557,20130228,1,0.5236177439610942
322,600563,20130228,1,0.515692540979687
323,600580,20130228,0,0.6379837239474415
324,600584,20130228,0,0.4620302453319138
325,600618,20130228,-1,0.5025473007847179
326,600628,20130228,0,0.6184812489808701
327,600639,20130228,0,0.44543025384760215
328,600651,20130228,1,0.5803779407067153
329,600673,20130228,0,0.6188346805927114
330,600743,20130228,-1,0.6470807189735982
331,600750,20130228,0,0.5056507851113509
332,600755,20130228,-1,0.5804533747276115
333,600759,20130228,0,0.5558500187324367
334,600765,20130228,-1,0.32873907722451695
335,600776,20130228,-1,0.5997888995697215
336,600787,20130228,-1,0.5461301463232535
337,600801,20130228,-1,0.3831705812515125
338,600872,20130228,1,0.5197621264082509
339,600884,20130228,1,0.6312029534715543
340,600993,20130228,0,0.6351200568039923
341,2011,20130228,-1,0.48857554304272466
342,2022,20130228,1,0.4410009166321945
343,600978,20130228,1,0.49761477400912735
344,2041,20130228,0,0.5220797591298382
345,2048,20130228,0,0.6063438520292207
346,2056,20130228,0,0.6075699491791854
347,2064,20130228,0,0.5258631393653213
348,2078,20130228,-1,0.5974197582978331
349,601002,20130228,-1,0.46782067634364705
350,2254,20130228,0,0.5169616678103266
351,2179,20130228,-1,0.526411078102907
352,2191,20130228,-1,0.5112024659029191
353,2249,20130228,-1,0.482704336997137
354,2233,20130228,-1,0.446670871122842
355,2276,20130228,-1,0.5686517197173356
356,2277,20130228,-1,0.6062310353948461
357,2285,20130228,-1,0.5569270950517302
358,2281,20130228,0,0.5552035483239731
359,2308,20130228,0,0.4219402922613025
360,2332,20130228,1,0.5702854845662386
361,2340,20130228,0,0.5027825736873718
362,2345,20130228,1,0.5794055958973073
363,21,20130228,0,0.5715598671880102
364,31,20130228,-1,0.4926064534278569
365,49,20130228,1,0.5585994781837017
366,418,20130228,1,0.49447809506148155
367,488,20130228,0,0.5030671090215838
368,566,20130228,0,0.5648026726444247
369,587,20130228,0,0.45698950010528283
370,612,20130228,-1,0.5677894793063889
371,652,20130228,0,0.5279210052799553
372,667,20130228,0,0.5420736148269433
373,680,20130228,-1,0.49904499302791155
374,685,20130228,-1,0.4871610647666549
375,690,20130228,1,0.6177574874742452
376,829,20130228,-1,0.42548840214464784
377,848,20130228,1,0.5400744408284773
378,897,20130228,0,0.6218800440126454
379,979,20130228,-1,0.5607619478762649
380,600006,20130228,0,0.521379075865175
381,600026,20130228,0,0.49855337529199517
382,600039,20130228,-1,0.43217843083299184
383,600151,20130228,0,0.46261746113794006
384,600161,20130228,0,0.3408106797554594
385,600176,20130228,0,0.614509160421143
386,600183,20130228,0,0.5642597765608293
387,600184,20130228,0,0.49949102606475587
388,600260,20130228,-1,0.43343317481837335
389,600312,20130228,-1,0.4573696596068146
390,600325,20130228,-1,0.5810856347058335
391,600335,20130228,0,0.5746123604190783
392,600380,20130228,-1,0.5859778129011178
393,600418,20130228,-1,0.5099834004554671
394,600422,20130228,1,0.5812896963842412
395,600426,20130228,-1,0.5055168951374407
396,600428,20130228,0,0.5636392970539991
397,600435,20130228,0,0.41101297360025496
398,600481,20130228,1,0.5877650505440596
399,600517,20130228,0,0.54050314619113
400,600572,20130228,1,0.48293388066151627
401,600611,20130228,0,0.4497925328164135
402,600614,20130228,0,0.4924901817934909
403,600635,20130228,1,0.4156151927509141
404,600643,20130228,-1,0.4743207399898169
405,600645,20130228,0,0.33484504974190515
406,600657,20130228,0,0.4269436622369962
407,600729,20130228,-1,0.6086459343723895
408,600748,20130228,-1,0.5531766709379549
409,600757,20130228,0,0.500627641138828
410,600770,20130228,1,0.506861618587274
411,600773,20130228,-1,0.5839037626852104
412,600826,20130228,1,0.37363296472314944
413,600835,20130228,0,0.5250329071894009
414,600869,20130228,0,0.5524953275272094
415,600874,20130228,1,0.3438940781397978
416,600879,20130228,0,0.32757265550545556
417,2004,20130228,0,0.6233360484665134
418,2005,20130228,1,0.4930648504041399
419,2013,20130228,-1,0.3569485532032515
420,2028,20130228,1,0.5814764825610914
421,2050,20130228,1,0.5039310528065127
422,2063,20130228,0,0.5098332672025135
423,2073,20130228,0,0.4746199340583281
424,600017,20130228,0,0.6040452279600927
425,2093,20130228,1,0.6313747767239587
426,2118,20130228,1,0.63685124919019
427,2122,20130228,0,0.5235879980905797
428,2223,20130228,0,0.5500435632643422
429,2250,20130228,1,0.541694640509278
430,2273,20130228,1,0.6034951871073374
431,2489,20130228,0,0.5985613717839714
432,2317,20130228,1,0.42918524453882734
433,2325,20130228,-1,0.5281224753934983
434,2342,20130228,-1,0.49528109285076544
435,601678,20130228,-1,0.44798000347448924
436,2392,20130228,1,0.5317484179578668
437,2384,20130228,1,0.550812031993041
438,2408,20130228,-1,0.5403038152094718
439,2405,20130228,1,0.5088670854977143
440,2414,20130228,0,0.5226167273787745
441,2428,20130228,0,0.4355710654854835
442,2440,20130228,1,0.5550247097449938
443,2437,20130228,1,0.5630939881132005
444,2444,20130228,1,0.5885931761826492
445,601000,20130228,1,0.6653467307466375
446,2463,20130228,1,0.6054401806275509
447,2479,20130228,1,0.43072757227045233
448,2477,20130228,-1,0.5450780839747894
449,2482,20130228,-1,0.46805936694544253
450,2503,20130228,-1,0.5534393790012786
451,601777,20130228,0,0.5082770655613669
452,601880,20130228,0,0.5716253199778516
453,2573,20130228,0,0.36446304623528475
454,601233,20130228,-1,0.5431533744814643
455,601311,20130228,1,0.5202085207901413
456,603001,20130228,-1,0.5075223736628898
457,2635,20130228,1,0.6383728517255883
458,2672,20130228,0,0.5069996948761459
459,2663,20130228,-1,0.5057859796545447
460,603077,20130228,0,0.5078751095845578
461,2701,20130228,1,0.4854940067884879
462,603766,20130228,0,0.5025162920682145
463,12,20130228,-1,0.5348394133913892
464,50,20130228,1,0.5154775955882442
465,62,20130228,1,0.6187407637503739
466,401,20130228,-1,0.3778706130085358
467,519,20130228,-1,0.4485347058370795
468,528,20130228,-1,0.510482623567296
469,547,20130228,0,0.6667545843218937
470,552,20130228,-1,0.3291334112787922
471,592,20130228,-1,0.4303979679142183
472,596,20130228,-1,0.5196212802620113
473,600,20130228,0,0.5039481238296657
474,656,20130228,-1,0.45016750329090544
475,661,20130228,0,0.4824813021936665
476,669,20130228,1,0.5398135823572578
477,681,20130228,0,0.5201554018877715
478,703,20130228,-1,0.37553895177724433
479,758,20130228,-1,0.4895262475975152
480,969,20130228,-1,0.4441127092943371
481,970,20130228,-1,0.4293913393642408
482,600058,20130228,-1,0.3850445178502605
483,600062,20130228,0,0.5070294165305272
484,600079,20130228,1,0.4309723661129307
485,600120,20130228,1,0.36293440149192013
486,600125,20130228,-1,0.4180557512477584
487,600160,20130228,0,0.5690474217994727
488,600169,20130228,-1,0.5338938055209648
489,600187,20130228,0,0.4655966795767121
490,600201,20130228,0,0.552978543690998
491,600216,20130228,1,0.5255373140256225
492,600259,20130228,-1,0.3570352188619388
493,600267,20130228,-1,0.39890654927674524
494,600280,20130228,1,0.5698599239163671
495,600300,20130228,-1,0.3752179974633698
496,600392,20130228,-1,0.4731848892283807
497,600395,20130228,-1,0.5169611450991688
498,600499,20130228,-1,0.4428148050670733
499,600500,20130228,-1,0.5401741179861123
500,600536,20130228,0,0.47612709295196826
501,600587,20130228,1,0.5055675822607826
502,600594,20130228,1,0.5651591202608977
503,600640,20130228,0,0.5751267061638986
504,600655,20130228,1,0.441636986989455
505,600664,20130228,0,0.5526840266376203
506,600694,20130228,0,0.58477901523107
507,600808,20130228,0,0.5352200128793791
508,600811,20130228,-1,0.409313986323615
509,600859,20130228,-1,0.5426221785585563
510,600880,20130228,-1,0.4421060844715786
511,600881,20130228,0,0.5020694731480446
512,600894,20130228,0,0.5210950866542282
513,600967,20130228,0,0.586846858082619
514,2030,20130228,0,0.43245644701607516
515,600143,20130228,1,0.5256984732148036
516,600971,20130228,-1,0.565028379625052
517,600970,20130228,0,0.5537857881328593
518,601001,20130228,-1,0.4130639090762378
519,2092,20130228,-1,0.5086609119676955
520,2106,20130228,1,0.46034171204004737
521,2128,20130228,0,0.5492433186365739
522,2155,20130228,0,0.5320791018967755
523,2190,20130228,0,0.27625094210523515
524,2221,20130228,0,0.5188769930566564
525,2244,20130228,-1,0.5311124588635944
526,2242,20130228,0,0.5825150761818882
527,2251,20130228,1,0.6075492307013288
528,2271,20130228,-1,0.6240272400740087
529,2269,20130228,0,0.5345853848069803
530,2266,20130228,1,0.5547677234069481
531,2311,20130228,0,0.5160533853272665
532,2358,20130228,0,0.5723807560045955
533,300039,20130228,1,0.5225000768188316
534,2368,20130228,1,0.580100807570163
535,2371,20130228,1,0.571847712785018
536,2373,20130228,-1,0.5713646849421072
537,300043,20130228,1,0.5944544268020773
538,2390,20130228,0,0.4926737103159643
539,2400,20130228,1,0.5709419006331921
540,2431,20130228,0,0.524409417081629
541,300088,20130228,1,0.4876969969443909
542,601717,20130228,-1,0.4698458406832941
543,300253,20130228,0,0.5797942532377999
544,300115,20130228,1,0.47935385033072236
545,300134,20130228,1,0.4374942154852387
546,300147,20130228,1,0.4628329252528892
547,2551,20130228,1,0.5105413534327794
548,300199,20130228,1,0.6000447864772979
549,300202,20130228,1,0.6173954903114447
550,2588,20130228,1,0.6214460500769994
551,300244,20130228,1,0.5371368485776
552,300273,20130228,1,0.5053257405244406
553,300274,20130228,1,0.6362424346089534
554,2642,20130228,1,0.5370565284753828
555,300291,20130228,1,0.5651310734084618
556,2665,20130228,-1,0.49090629623340476
557,2681,20130228,0,0.5350516118025141
558,25,20130228,0,0.5519259096581667
559,89,20130228,0,0.5090873986247223
560,158,20130228,1,0.5447769217076467
561,400,20130228,0,0.5233394659091364
562,581,20130228,-1,0.5150246684123373
563,598,20130228,1,0.5680307513474177
564,727,20130228,0,0.5966510203095794
565,761,20130228,-1,0.5683531319033206
566,806,20130228,1,0.580901616535299
567,825,20130228,0,0.48570940900592835
568,878,20130228,0,0.42936986759846946
569,937,20130228,-1,0.49219221489632586
570,960,20130228,-1,0.3851956777354636
571,999,20130228,1,0.4333778398425034
572,2001,20130228,1,0.5132581615009193
573,600053,20130228,1,0.48080132953675925
574,600094,20130228,-1,0.47601642564762553
575,600098,20130228,0,0.4219357449447137
576,600108,20130228,-1,0.5162614425364584
577,600166,20130228,-1,0.4577143928659638
578,600266,20130228,-1,0.5235549147563971
579,600277,20130228,0,0.365268619748727
580,600282,20130228,0,0.44809753920658096
581,600291,20130228,-1,0.4266816342171954
582,600307,20130228,0,0.5583445260991741
583,600315,20130228,1,0.6121231074142669
584,600316,20130228,0,0.3936674147406502
585,600338,20130228,1,0.5454616684768037
586,600348,20130228,-1,0.4527482568727748
587,600388,20130228,0,0.4414070394191186
588,600466,20130228,1,0.5675374910513866
589,600503,20130228,-1,0.30351538777043957
590,600516,20130228,1,0.585371265921729
591,600565,20130228,0,0.5774763645388002
592,600597,20130228,1,0.41414241410591035
593,600600,20130228,1,0.39229199821975275
594,600633,20130228,0,0.5402028845489648
595,600687,20130228,0,0.567534090748175
596,600717,20130228,0,0.5688787715280349
597,600751,20130228,0,0.46379723449239213
598,600862,20130228,0,0.63259024192835
599,600863,20130228,0,0.5303902526731803
600,2002,20130228,1,0.6358434357976606
601,2018,20130228,1,0.4483210833014024
602,2019,20130228,1,0.5436902471398543
603,2038,20130228,1,0.5535408485939713
604,600022,20130228,0,0.5270011719723555
605,2051,20130228,-1,0.49374911008923794
606,601699,20130228,-1,0.5032205023431529
607,2123,20130228,1,0.47189670892172975
608,601168,20130228,-1,0.5134455836218174
609,2176,20130228,1,0.47947248260313374
610,2261,20130228,-1,0.377279980616417
611,2268,20130228,1,0.49444332025299614
612,300010,20130228,1,0.4957766097995972
613,300001,20130228,0,0.6884915396076132
614,300026,20130228,1,0.6106463800415978
615,2344,20130228,0,0.48937272091043527
616,300032,20130228,1,0.5187297099377036
617,2353,20130228,1,0.5022403778833745
618,2354,20130228,0,0.5376499635178131
619,2375,20130228,-1,0.5331319760574725
620,2366,20130228,0,0.5499082019350813
621,300055,20130228,0,0.40845488515702977
622,2407,20130228,-1,0.45465033203613753
623,2410,20130228,1,0.5018000989978522
624,2416,20130228,-1,0.3201970823154677
625,2422,20130228,0,0.43084518440872327
626,2439,20130228,-1,0.5943160992496664
627,300113,20130228,1,0.62981925283493
628,2491,20130228,0,0.6004596578346575
629,2505,20130228,0,0.5430358486041391
630,2512,20130228,0,0.5316640847532144
631,300159,20130228,0,0.552638457392104
632,300166,20130228,0,0.633780232445143
633,2544,20130228,1,0.5914589998266584
634,300257,20130228,1,0.4567189494633688
635,2589,20130228,0,0.6332824865868733
636,2603,20130228,1,0.4622935446379363
637,300266,20130228,-1,0.37461490327809055
638,2640,20130228,1,0.43416427512593
639,300324,20130228,0,0.46076998928374263
640,300287,20130228,1,0.5762323820379196
641,300297,20130228,0,0.4715911334383657
642,601231,20130228,1,0.3705217628172406
643,2657,20130228,-1,0.525747813482025
644,2699,20130228,-1,0.4958000666120057
645,2690,20130228,0,0.47392388731582086
646,9,20130228,1,0.4771730883531005
647,27,20130228,0,0.5440765375538167
648,39,20130228,0,0.522629773355121
649,61,20130228,0,0.46071037560144684
650,156,20130228,-1,0.3187092062849074
651,536,20130228,0,0.540783116470227
652,662,20130228,1,0.5601233174887613
653,712,20130228,1,0.38830316901513356
654,718,20130228,-1,0.565677168610033
655,729,20130228,1,0.5240243324174779
656,732,20130228,1,0.5149665037295461
657,766,20130228,1,0.5451027711445032
658,778,20130228,0,0.5011359547942109
659,807,20130228,-1,0.5288856692609345
660,887,20130228,1,0.5488854800273039
661,977,20130228,1,0.4298568574965389
662,981,20130228,0,0.45294346046959083
663,987,20130228,0,0.6196310466331291
664,990,20130228,1,0.5627527487690569
665,600004,20130228,0,0.5358815315646147
666,600037,20130228,0,0.46332848316292186
667,600060,20130228,1,0.42903937094019606
668,600126,20130228,0,0.5052413688087753
669,600155,20130228,1,0.5883774135092309
670,600179,20130228,0,0.4562154135451807
671,600256,20130228,1,0.3514062761399147
672,600317,20130228,0,0.539297426624057
673,600346,20130228,0,0.6265124183197105
674,600393,20130228,1,0.5536377859346265
675,600438,20130228,-1,0.681536787420446
676,600566,20130228,1,0.5834985763345215
677,600575,20130228,0,0.4503705233175023
678,600578,20130228,1,0.5706267944157329
679,600582,20130228,0,0.6200844783829078
680,600598,20130228,-1,0.38684565960410994
681,600623,20130228,1,0.5581246729930215
682,600642,20130228,1,0.5017063119470496
683,600648,20130228,1,0.3510829468246965
684,600718,20130228,0,0.5529125047320002
685,600737,20130228,-1,0.4641783883941827
686,600754,20130228,0,0.5448403680721167
687,600823,20130228,-1,0.5592323623696083
688,600839,20130228,0,0.4564868554894369
689,600848,20130228,0,0.5374937192898153
690,600875,20130228,0,0.5663392944646938
691,600885,20130228,0,0.4831655513086568
692,2032,20130228,-1,0.4977817750299986
693,2049,20130228,1,0.3873782130451653
694,2127,20130228,0,0.6341904619883532
695,2131,20130228,0,0.5392775591710769
696,2152,20130228,1,0.4841372484530638
697,2147,20130228,-1,0.49234523389626556
